,Unnamed: 0,Name,Type,Studio,Genres
1520,1520,Yuru Camp△ Specials,Special,['C-Station'],"['Comedy', 'Slice of Life']"
1521,1521,Yuuki Yuuna wa Yuusha de Aru: Washio Sumi no Shou 1 - Tomodachi,Movie,['Studio Gokumi'],"['Drama', 'Fantasy', 'Slice of Life']"
1522,1522,Mekakucity Records,Music,['None'],['Sci-Fi']
1523,1523,Muteki-kyuu*Believer / Mirai Harmony,Music,['Sunrise'],['None']
1524,1524,Pretty Rhythm: Rainbow Live,TV,"['Tatsunoko Production', '            Dongwoo A&E']","['Slice of Life', 'Sports']"
1525,1525,Princess Principal: Crown Handler Movie 1,Movie,['Actas'],"['Action', 'Mystery']"
1526,1526,R.O.D: The TV,TV,['J.C.Staff'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Sci-Fi']"
1527,1527,Slam Dunk: Zenkoku Seiha Da! - Sakuragi Hanamichi,Movie,['Toei Animation'],['Sports']
1528,1528,So Ra No Wo To,TV,['A-1 Pictures'],"['Sci-Fi', 'Slice of Life']"
1529,1529,Taiho Shichau zo (TV),TV,['Studio Deen'],"['Action', 'Comedy']"
1530,1530,Tian Bao Fuyao Lu,ONA,['Sparkly Key Animation Studio'],"['Action', 'Fantasy']"
1531,1531,To LOVE-Ru Darkness 2nd OVA,OVA,['Xebec'],"['Comedy', 'Romance', 'Sci-Fi', 'Ecchi']"
1532,1532,Tokyo Autumn Session,Music,['CloverWorks'],['None']
1533,1533,Voy@ger,ONA,"['Khara', '            CloverWorks']",['Sci-Fi']
1534,1534,Xingchen Bian,ONA,['Shanghai Foch Film and TV Culture Investment'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
1535,1535,Yao Shen Ji: Ying Yao Pian,ONA,['Ruo Hong Culture'],"['Action', 'Adventure', 'Fantasy', 'Romance']"
1536,1536,Afro Samurai Movie,Movie,['Gonzo'],"['Action', 'Adventure']"
1537,1537,Aikatsu Stars!,TV,['Bandai Namco Pictures'],['Slice of Life']
1538,1538,Baka to Test to Shoukanjuu,TV,['SILVER LINK.'],"['Comedy', 'Romance']"
1539,1539,Boku no Hero Academia the Movie 2: Heroes:Rising - Epilogue Plus - Yume wo Genjitsu ni,Special,['Bones'],['Comedy']
1540,1540,Candy Candy,TV,['Toei Animation'],"['Drama', 'Slice of Life']"
1541,1541,Densetsu no Yuusha no Densetsu,TV,['Zexcs'],"['Action', 'Adventure', 'Fantasy']"
1542,1542,Durarara!!x2 Ten: Onoroke Chakapoko,Special,['Shuka'],"['Action', 'Mystery', 'Supernatural']"
1543,1543,Fugou Keiji: Balance:Unlimited,TV,['CloverWorks'],"['Comedy', 'Mystery']"
1544,1544,Haikyuu!! Tokushuu! Haru-kou Volley ni Kaketa Seishun,OVA,['Production I.G'],['Sports']
1545,1545,Hataraku Saibou Black (TV),TV,['LIDENFILMS'],"['Action', 'Drama']"
1546,1546,Hibike! Euphonium Movie 1: Kitauji Koukou Suisougaku-bu e Youkoso,Movie,['Kyoto Animation'],['None']
1547,1547,Hoshi wo Ou Kodomo,Movie,['CoMix Wave Films'],"['Adventure', 'Fantasy', 'Romance']"
1548,1548,Huyao Xiao Hongniang: Wangquan Fugui,ONA,['Haoliners Animation League'],"['Comedy', 'Romance', 'Supernatural']"
1549,1549,Ike! Ina-chuu Takkyuubu,TV,['Grouper Productions'],"['Comedy', 'Ecchi']"
1550,1550,Junjou Romantica,TV,['Studio Deen'],"['Boys Love', 'Comedy', 'Drama', 'Romance']"
1551,1551,Kemono Friends,TV,['Yaoyorozu'],"['Adventure', 'Comedy', 'Fantasy']"
1552,1552,Kimagure Orange☆Road,TV,['Studio Pierrot'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
1553,1553,Koutetsujou no Kabaneri Movie 2: Moeru Inochi,Movie,['Wit Studio'],"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']"
1554,1554,Liang Bu Yi,ONA,['Paper Plane Animation Studio'],"['Comedy', 'Romance']"
1555,1555,Lord El-Melloi II Sei no Jikenbo: Rail Zeppelin Grace Note Special,Special,['TROYCA'],"['Fantasy', 'Mystery', 'Supernatural']"
1556,1556,Love Live! Nijigasaki Gakuen School Idol Doukoukai,TV,['Sunrise'],['Slice of Life']
1557,1557,Amaama to Inazuma,TV,['TMS Entertainment'],"['Comedy', 'Gourmet', 'Slice of Life']"
1558,1558,Asobi Asobase: Cosplay Taikai/Otona no Watashi e,OVA,['Lerche'],"['Comedy', 'Drama']"
1559,1559,Cike Wu Liuqi Fanwai,ONA,['None'],"['Action', 'Comedy', 'Drama', 'Mystery', 'Romance']"
1560,1560,D-Frag!,TV,"[""Brain's Base""]",['Comedy']
1561,1561,Denpa-teki na Kanojo,OVA,"[""Brain's Base""]","['Mystery', 'Suspense']"
1562,1562,Drifters (OVA),OVA,['Hoods Drifters Studio'],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
1563,1563,Fairy Tail Movie 2: Dragon Cry,Movie,['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']"
1564,1564,Fate/kaleid liner Prisma☆Illya 3rei!!,TV,['SILVER LINK.'],"['Action', 'Comedy', 'Fantasy']"
1565,1565,Final Fantasy VII: Advent Children - Venice Film Festival Footage,Movie,['None'],"['Action', 'Drama', 'Fantasy', 'Sci-Fi']"
1566,1566,Fugou Keiji: Balance:Unlimited,TV,['CloverWorks'],"['Comedy', 'Mystery']"
1567,1567,Fullmetal Alchemist: The Conqueror of Shamballa,Movie,['Bones'],"['Comedy', 'Drama', 'Fantasy']"
1568,1568,Golgo 13 (TV),TV,['The Answer Studio'],"['Action', 'Adventure', 'Drama', 'Suspense']"
1569,1569,Hayate no Gotoku!,TV,['SynergySP'],"['Action', 'Comedy', 'Romance']"
1570,1570,Hello World,Movie,['Graphinica'],"['Drama', 'Romance', 'Sci-Fi']"
1571,1571,Heroic Age,TV,['Xebec'],"['Action', 'Sci-Fi']"
1572,1572,Hidamari Sketch Specials,Special,['Shaft'],"['Comedy', 'Slice of Life']"
1573,1573,Journey: Taiko Arabia Hantou de no Kiseki to Tatakai no Monogatari,Movie,"['Toei Animation', '            Yokohama Animation Lab']","['Action', 'Adventure']"
1574,1574,Kindaichi Shounen no Jikenbo Returns,TV,['Toei Animation'],['Mystery']
1575,1575,Konjiki no Gash Bell!!,TV,['Toei Animation'],"['Adventure', 'Comedy', 'Supernatural']"
1576,1576,Koutetsujou no Kabaneri Movie 1: Tsudou Hikari,Movie,['Wit Studio'],"['Action', 'Drama', 'Fantasy', 'Horror', 'Supernatural']"
1577,1577,"Kuroshitsuji: Sono Shitsuji, Kougyou",Special,['A-1 Pictures'],"['Comedy', 'Supernatural']"
1578,1578,Mahou Shoujo Lyrical Nanoha: Detonation,Movie,['Seven Arcs Pictures'],"['Action', 'Comedy', 'Drama']"
1579,1579,Metropolis,Movie,['Madhouse'],"['Adventure', 'Drama', 'Romance', 'Sci-Fi']"
1580,1580,Naruto: Shippuuden - Sunny Side Battle,Special,['Studio Pierrot'],"['Comedy', 'Fantasy', 'Gourmet']"
1581,1581,Ojiisan no Lamp,Movie,['Telecom Animation Film'],['Drama']
1582,1582,Saki Achiga-hen: Episode of Side-A Specials,Special,['Studio Gokumi'],['Slice of Life']
1583,1583,Sengoku Basara Ni,TV,['Production I.G'],['Action']
1584,1584,Shion no Ou,TV,['Studio Deen'],"['Drama', 'Mystery', 'Suspense']"
1585,1585,So Ra No Wo To Specials,Special,['A-1 Pictures'],"['Sci-Fi', 'Slice of Life']"
1586,1586,The Big O,TV,['Sunrise'],"['Action', 'Mystery', 'Sci-Fi']"
1587,1587,Toriko,TV,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Gourmet']"
1588,1588,Totsukuni no Shoujo,OVA,['Wit Studio'],['Supernatural']
1589,1589,Tsubasa Chronicle,TV,['Bee Train'],"['Action', 'Adventure', 'Fantasy', 'Romance', 'Supernatural']"
1590,1590,UFO Robo Grendizer,TV,['Toei Animation'],['Sci-Fi']
1591,1591,Mekakucity Days,Music,['None'],['Sci-Fi']
1592,1592,Nanatsu no Taizai OVA,OVA,['A-1 Pictures'],"['Action', 'Adventure', 'Fantasy']"
1593,1593,Ningen Shikkaku: Director's Cut-ban,Movie,['Madhouse'],['Drama']
1594,1594,Shakugan no Shana III (Final),TV,['J.C.Staff'],"['Action', 'Drama', 'Fantasy', 'Romance', 'Supernatural']"
1595,1595,Special A,TV,"['Gonzo', '            AIC']","['Comedy', 'Romance']"
1596,1596,"Yondemasu yo, Azazel-san. (TV)",TV,['Production I.G'],"['Comedy', 'Supernatural']"
1597,1597,Aa! Megami-sama! (TV) Specials,Special,['AIC'],"['Comedy', 'Romance', 'Supernatural']"
1598,1598,Ao no Exorcist,TV,['A-1 Pictures'],"['Action', 'Fantasy']"
1599,1599,Baki: Dai Raitaisai-hen,ONA,['TMS Entertainment'],['Action']
1600,1600,Casshern Sins,TV,"['Madhouse', '            Tatsunoko Production']","['Action', 'Adventure', 'Drama', 'Sci-Fi']"
1601,1601,Da Yu Hai Tang (Movie),Movie,['B&T'],"['Adventure', 'Drama', 'Romance', 'Supernatural']"
1602,1602,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,Movie,['Shin-Ei Animation'],"['Adventure', 'Comedy', 'Fantasy']"
1603,1603,Dragon Ball Kai: Mirai ni Heiwa wo! Goku no Tamashii yo Eien ni,Special,['Toei Animation'],"['Action', 'Comedy', 'Fantasy', 'Sci-Fi']"
1604,1604,Fantastic Children,TV,['Nippon Animation'],"['Adventure', 'Fantasy', 'Mystery', 'Romance', 'Sci-Fi', 'Suspense']"
1605,1605,Fushigi no Umi no Nadia,TV,['Gainax'],"['Adventure', 'Comedy', 'Romance', 'Sci-Fi']"
1606,1606,Girls & Panzer,TV,['Actas'],['Action']
1607,1607,Hollowness,Music,['None'],['None']
1608,1608,Initial D: Project D to the Next Stage - Project D e Mukete,Special,['None'],"['Action', 'Drama']"
1609,1609,Irozuku Sekai no Ashita kara,TV,['P.A. Works'],"['Drama', 'Romance']"
1610,1610,Kakuriyo no Yadomeshi,TV,['Gonzo'],"['Drama', 'Gourmet', 'Romance', 'Supernatural']"
1611,1611,Karakai Jouzu no Takagi-san: Water Slide,OVA,['Shin-Ei Animation'],"['Comedy', 'Slice of Life']"
1612,1612,Kiniro Mosaic: Pretty Days,Movie,"['Studio Gokumi', '            AXsiZ']","['Comedy', 'Slice of Life']"
1613,1613,Macross Zero,OVA,['Satelight'],"['Adventure', 'Sci-Fi']"
1614,1614,Aa! Megami-sama!: Sorezore no Tsubasa Specials,Special,['AIC'],"['Comedy', 'Romance', 'Supernatural']"
1615,1615,Area 88,OVA,['Studio Pierrot'],"['Action', 'Adventure', 'Drama', 'Romance']"
1616,1616,Arslan Senki (TV): Fuujin Ranbu,TV,['LIDENFILMS'],"['Action', 'Adventure', 'Drama', 'Fantasy', 'Supernatural']"
1617,1617,City Hunter: Goodbye My Sweetheart,Special,['Sunrise'],"['Adventure', 'Comedy']"
1618,1618,Dance Dance Danseur,TV,['MAPPA'],['Drama']
1619,1619,Deaimon,TV,['Encourage Films'],['Slice of Life']
1620,1620,Detective Conan Magic File 2: Kudou Shinichi - The Case of the Mysterious Wall and the Black Lab,OVA,['TMS Entertainment'],"['Adventure', 'Comedy', 'Mystery']"
1621,1621,Doupo Cangqiong Specials,ONA,['None'],"['Action', 'Adventure', 'Fantasy']"
1622,1622,Elfen Lied,TV,['Arms'],"['Action', 'Drama', 'Horror', 'Romance', 'Supernatural']"
1623,1623,Fate/Grand Order,Special,['Lay-duce'],"['Action', 'Fantasy']"
1624,1624,Flying Witch,TV,['J.C.Staff'],"['Comedy', 'Slice of Life', 'Supernatural']"
1625,1625,Gokushufudou Part 2,ONA,['J.C.Staff'],"['Comedy', 'Romance', 'Slice of Life']"
1626,1626,Golden Kamuy 2nd Season OVA,OVA,['Geno Studio'],"['Action', 'Adventure']"
1627,1627,Happy Party Train,Music,['Sunrise'],['None']
1628,1628,Hello!! Kiniro Mosaic,TV,['Studio Gokumi'],"['Comedy', 'Slice of Life']"
1629,1629,KanColle Movie,Movie,['Diomedéa'],"['Action', 'Drama', 'Sci-Fi']"
1630,1630,Kappa no Coo to Natsuyasumi,Movie,['Shin-Ei Animation'],['Adventure']
1631,1631,Konohana Kitan,TV,['Lerche'],"['Fantasy', 'Girls Love', 'Slice of Life']"
1632,1632,Kore wa Zombie Desu ka? of the Dead,TV,['Studio Deen'],"['Action', 'Comedy', 'Supernatural', 'Ecchi']"
1633,1633,Kyoukaisenjou no Horizon II,TV,['Sunrise'],"['Action', 'Fantasy', 'Sci-Fi']"
1634,1634,Magic Knight Rayearth II,TV,['TMS Entertainment'],"['Adventure', 'Drama', 'Fantasy', 'Romance']"
1635,1635,"Momoko, Kaeru no Uta ga Kikoeru yo.",Movie,['None'],"['Drama', 'Slice of Life']"
1636,1636,One Piece: Heart of Gold,Special,['Toei Animation'],"['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']"
1637,1637,Ranma ½: Akumu! Shunmin Kou,OVA,"['Sunrise', '            Studio Deen']","['Action', 'Comedy', 'Supernatural']"
1638,1638,Rikei ga Koi ni Ochita no de Shoumei shitemita. Heart,TV,['None'],"['Comedy', 'Romance']"
1639,1639,Shin Tennis no Ouji-sama Specials,Special,"['Production I.G', '            M.S.C']","['Comedy', 'Sports']"
1640,1640,Shiroi Suna no Aquatope,TV,['P.A. Works'],"['Drama', 'Slice of Life']"
1641,1641,Towa no Quon 5: Souzetsu no Raifuku,Movie,['Bones'],"['Action', 'Sci-Fi', 'Supernatural']"
1642,1642,Wakaokami wa Shougakusei! Movie,Movie,"['Madhouse', '            DLE']","['Comedy', 'Slice of Life', 'Supernatural']"
1643,1643,Yaoguai Mingdan 2nd Season,ONA,['Haoliners Animation League'],"['Action', 'Comedy', 'Fantasy', 'Romance']"
1644,1644,Zombieland Saga,TV,['MAPPA'],"['Comedy', 'Supernatural']"
1645,1645,Major 2nd (TV) 2nd Season,TV,['OLM'],"['Comedy', 'Drama', 'Sports']"
1646,1646,Minami-ke Betsubara,OVA,['asread.'],"['Comedy', 'Slice of Life']"
1647,1647,Oban Star-Racers,TV,['Hal Film Maker'],"['Adventure', 'Sci-Fi']"
1648,1648,Ouritsu Uchuugun: Honneamise no Tsubasa,Movie,['Gainax'],"['Action', 'Drama', 'Sci-Fi']"
1649,1649,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,Special,['Shaft'],['Comedy']
1650,1650,Persona 4 the Animation,TV,['AIC ASTA'],"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Supernatural']"
1651,1651,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,Movie,['Toei Animation'],"['Action', 'Fantasy']"
1652,1652,Saenai Heroine no Sodatekata,TV,['A-1 Pictures'],"['Comedy', 'Romance', 'Ecchi']"
1653,1653,Sarazanmai,TV,"['MAPPA', '            Lapin Track']","['Action', 'Fantasy', 'Supernatural']"
1654,1654,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai Picture Drama,Special,['CloverWorks'],"['Comedy', 'Romance']"
1655,1655,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,TV,['White Fox'],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
1656,1656,Shingeki no Kyojin Season 3 Specials,Special,['Wit Studio'],['Comedy']
1657,1657,Sora no Aosa wo Shiru Hito yo,Movie,['CloverWorks'],"['Drama', 'Romance', 'Supernatural']"
1658,1658,Tanoshii Muumin Ikka Bouken Nikki,TV,['Telescreen'],"['Adventure', 'Fantasy', 'Slice of Life']"
1659,1659,Tasogare Otome x Amnesia: Taima Otome,Special,['SILVER LINK.'],"['Horror', 'Mystery', 'Romance', 'Supernatural']"
1660,1660,Tennis no Ouji-sama: Another Story II - Ano Toki no Bokura,OVA,['Production I.G'],"['Comedy', 'Sports']"
1661,1661,The Perfect World,Music,['Production I.G'],['None']
1662,1662,Yamiyo,Music,['Twin Engine'],['None']
1663,1663,Yawara!,TV,['Madhouse'],"['Action', 'Comedy', 'Drama', 'Romance', 'Slice of Life', 'Sports']"
1664,1664,Yoru no Kuni,ONA,['Studio Daisy'],['Fantasy']
1665,1665,Zipang,TV,['Studio Deen'],"['Action', 'Drama', 'Sci-Fi']"
1666,1666,Aharen-san wa Hakarenai,TV,['Felix Film'],['Comedy']
1667,1667,Air Gear,TV,['Toei Animation'],"['Action', 'Ecchi']"
1668,1668,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,Movie,['Studio Pierrot'],"['Action', 'Adventure', 'Fantasy']"
1669,1669,Bokura Mada Underground,Music,['Wit Studio'],['None']
1670,1670,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,Special,['Kyoto Animation'],"['Comedy', 'Drama', 'Romance', 'Slice of Life']"
1671,1671,Demi-chan wa Kataritai: Demi-chan no Natsuyasumi,ONA,['A-1 Pictures'],"['Comedy', 'Fantasy']"
1672,1672,Donten ni Warau,TV,['Doga Kobo'],"['Action', 'Supernatural']"
1673,1673,Doupo Cangqiong 2nd Season Specials,ONA,['Motion Magic'],"['Action', 'Adventure', 'Fantasy']"
1674,1674,Gochuumon wa Usagi Desu ka?,TV,['White Fox'],"['Comedy', 'Slice of Life']"
1675,1675,Grisaia no Kajitsu,TV,['8bit'],"['Drama', 'Romance']"
1676,1676,Gundam Build Divers Re:Rise 2nd Season,ONA,['Sunrise Beyond'],"['Action', 'Sci-Fi']"
1677,1677,Itte.,Music,['None'],['None']
1678,1678,Kamisama no Memochou,TV,['J.C.Staff'],['Mystery']
1679,1679,Kidou Senkan Nadesico,TV,['Xebec'],"['Action', 'Comedy', 'Romance', 'Sci-Fi']"
1680,1680,Koi wa Ameagari no You ni,TV,['Wit Studio'],"['Drama', 'Romance', 'Slice of Life']"
1681,1681,Ling Qi 2,TV,['Haoliners Animation League'],"['Action', 'Boys Love', 'Comedy', 'Supernatural']"
1682,1682,Little Busters!,TV,['J.C.Staff'],"['Comedy', 'Drama', 'Slice of Life', 'Supernatural']"
1683,1683,Luo Xiao Hei Zhan Ji: Zhongsheng Zhi Men,ONA,['None'],"['Comedy', 'Supernatural']"
1684,1684,Madang-eul Naon Amtalg,Movie,['Odolttogi'],"['Adventure', 'Drama', 'Fantasy']"
1685,1685,Another,TV,['P.A. Works'],"['Horror', 'Mystery', 'Supernatural', 'Suspense']"
1686,1686,Bai She: Yuan Qi,Movie,['Light Chaser Animation Studios'],"['Adventure', 'Drama', 'Fantasy', 'Romance']"
1687,1687,Be-Bop Highschool,OVA,['Toei Animation'],['Comedy']
1688,1688,Bishoujo Senshi Sailor Moon Eternal Movie 1,Movie,"['Toei Animation', '            Studio Deen']",['Romance']
1689,1689,Detective Conan OVA 04: Conan and Kid and Crystal Mother,OVA,['TMS Entertainment'],"['Adventure', 'Mystery']"
1690,1690,Doraemon Movie 26: Nobita no Kyouryuu 2006,Movie,['Shin-Ei Animation'],"['Adventure', 'Comedy']"
1691,1691,Furiko,Special,['None'],"['Drama', 'Romance', 'Slice of Life']"
1692,1692,"Haikara-san ga Tooru Movie 1: Benio, Hana no 17-sai",Movie,['Nippon Animation'],"['Comedy', 'Romance']"
1693,1693,Hanbun no Tsuki ga Noboru Sora,TV,['Group TAC'],"['Comedy', 'Drama', 'Romance']"
1694,1694,Hellsing,TV,['Gonzo'],"['Action', 'Horror', 'Supernatural']"
1695,1695,Heppoko Jikken Animation Excel♥Saga,TV,['J.C.Staff'],"['Comedy', 'Sci-Fi']"
1696,1696,Hetalia World Series,ONA,['Studio Deen'],['Comedy']
1697,1697,Hetalia: The Beautiful World Specials,Special,['Studio Deen'],['Comedy']
1698,1698,High School DxD New,TV,['TNK'],"['Action', 'Comedy', 'Romance', 'Ecchi']"
1699,1699,Hime-chan no Ribbon,TV,['Gallop'],"['Comedy', 'Fantasy', 'Romance']"
1700,1700,Hitoribocchi no Marumaru Seikatsu,TV,['C2C'],"['Comedy', 'Slice of Life']"
1701,1701,Kaichou wa Maid-sama!: Omake dayo!,Special,['J.C.Staff'],['Comedy']
1702,1702,Kaleido Star: Aratanaru Tsubasa - Extra Stage,OVA,['Gonzo'],"['Adventure', 'Comedy', 'Drama']"
1703,1703,Koukaku Kidoutai Arise: Ghost in the Shell - Border:2 Ghost Whispers,Movie,['Production I.G'],['Sci-Fi']
1704,1704,"Kumo no Mukou, Yakusoku no Basho",Movie,['CoMix Wave Films'],"['Drama', 'Romance', 'Sci-Fi']"
1705,1705,Lady Lady!!,TV,['Toei Animation'],['Drama']
1706,1706,Nanbaka 2,ONA,['Satelight'],"['Action', 'Comedy', 'Drama']"
1707,1707,Owari no Seraph,TV,['Wit Studio'],"['Action', 'Drama', 'Supernatural']"
1708,1708,Persona 4 the Animation: No One is Alone,Special,['AIC ASTA'],"['Adventure', 'Mystery', 'Sci-Fi', 'Supernatural']"
1709,1709,Saint☆Oniisan,OVA,['A-1 Pictures'],"['Comedy', 'Slice of Life']"
1710,1710,Tensei shitara Slime Datta Ken OVA,OVA,['8bit'],"['Action', 'Adventure', 'Comedy', 'Fantasy']"
1711,1711,Tonari no Kaibutsu-kun,TV,"[""Brain's Base""]","['Comedy', 'Romance', 'Slice of Life']"
1712,1712,Waga Seishun no Arcadia,Movie,['Toei Animation'],"['Action', 'Adventure', 'Drama', 'Sci-Fi']"
1713,1713,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,TV,['Manglobe'],"['Action', 'Supernatural']"
1714,1714,Mieruko-chan,TV,['Passione'],"['Comedy', 'Horror', 'Supernatural']"
1715,1715,Mondaiji-tachi ga Isekai kara Kuru Sou Desu yo?,TV,['Diomedéa'],"['Action', 'Comedy', 'Fantasy', 'Supernatural']"
1716,1716,"One Piece Movie 09: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura",Movie,['Toei Animation'],"['Action', 'Adventure', 'Fantasy']"
1717,1717,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,TV,['SILVER LINK.'],"['Comedy', 'Drama', 'Fantasy', 'Romance']"
1718,1718,Psycho-Pass: Sinners of the System Case.2 - First Guardian,Movie,['Production I.G'],"['Action', 'Sci-Fi']"
1719,1719,Sayonara Zetsubou Sensei Special,Special,['Shaft'],"['Comedy', 'Mystery']"
1720,1720,Shinryaku!? Ika Musume,TV,['Diomedéa'],"['Comedy', 'Slice of Life']"
1721,1721,Shokugeki no Souma: Ni no Sara OVA,OVA,['J.C.Staff'],"['Gourmet', 'Ecchi']"
1722,1722,Sora no Otoshimono: Forte,TV,['AIC ASTA'],"['Comedy', 'Romance', 'Sci-Fi', 'Supernatural', 'Ecchi']"
1723,1723,Totsukuni no Shoujo (2022),OVA,['Wit Studio'],['Supernatural']
1724,1724,Yozakura Quartet: Hana no Uta,TV,['Tatsunoko Production'],"['Action', 'Comedy', 'Supernatural']"
1725,1725,Yozakura Quartet: Tsuki ni Naku,OVA,['Tatsunoko Production'],"['Action', 'Comedy', 'Supernatural']"
1726,1726,Yu☆Gi☆Oh! The Dark Side of Dimensions,Movie,['Gallop'],['Adventure']
1727,1727,Acchi Kocchi,TV,['AIC'],"['Comedy', 'Romance', 'Slice of Life']"
1728,1728,Aikatsu! Movie,Movie,['Sunrise'],['Slice of Life']
1729,1729,Amagi Brilliant Park,TV,['Kyoto Animation'],"['Comedy', 'Drama', 'Fantasy']"
1730,1730,Ani ni Tsukeru Kusuri wa Nai!,TV,"['Fanworks', '            Imagineer']","['Comedy', 'Slice of Life']"
1731,1731,Bobobo-bo Bo-bobo,TV,['Toei Animation'],"['Adventure', 'Comedy', 'Sci-Fi']"
1732,1732,Charlotte: Tsuyoimono-tachi,Special,['P.A. Works'],['Drama']
1733,1733,Code Geass: Boukoku no Akito 2 - Hikisakareshi Yokuryuu,Movie,['Sunrise'],['Action']
1734,1734,Detective Conan Magic File 4: Osaka Okonomiyaki Odyssey,OVA,['None'],"['Comedy', 'Mystery']"
1735,1735,Fairy Tail OVA,OVA,"['Satelight', '            A-1 Pictures']","['Comedy', 'Fantasy', 'Ecchi']"
1736,1736,Fullmetal Alchemist: Brotherhood - 4-Koma Theater,Special,['Bones'],"['Comedy', 'Fantasy']"
1737,1737,Hetalia World Series Specials,Special,['Studio Deen'],['Comedy']
1738,1738,Hokuto no Ken Zero: Kenshirou Den,Movie,['TMS Entertainment'],['None']
1739,1739,Hoozuki no Reitetsu 2nd Season OVA,OVA,['Pine Jam'],"['Comedy', 'Fantasy', 'Supernatural']"
1740,1740,Itsudatte Bokura no Koi wa 10 cm Datta.,TV,['Lay-duce'],"['Comedy', 'Drama', 'Romance']"
1741,1741,Kara no Kyoukai 6: Boukyaku Rokuon,Movie,['ufotable'],"['Action', 'Mystery', 'Romance', 'Supernatural', 'Suspense']"
1742,1742,Acchi Kocchi: Place=Princess,Special,['AIC'],"['Comedy', 'Romance', 'Slice of Life']"
1743,1743,Ajin Part 1: Shoudou,Movie,['Polygon Pictures'],"['Action', 'Horror', 'Mystery', 'Supernatural']"
1744,1744,Akame ga Kill!,TV,['White Fox'],"['Action', 'Fantasy']"
1745,1745,Angel Densetsu,OVA,['Toei Animation'],"['Action', 'Comedy']"
1746,1746,Carnival Phantasm EX Season,OVA,['Lerche'],"['Comedy', 'Supernatural']"
1747,1747,Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2,TV,['J.C.Staff'],"['Action', 'Fantasy', 'Romance']"
1748,1748,Gintama: Monster Strike-hen,ONA,['Bandai Namco Pictures'],"['Action', 'Comedy']"
1749,1749,Grappler Baki: Saidai Tournament-hen,TV,['Group TAC'],"['Action', 'Sports']"
1750,1750,Haiyore! Nyaruko-san F,OVA,['Xebec'],"['Comedy', 'Romance', 'Sci-Fi']"
1751,1751,Hibike! Euphonium: Kakedasu Monaka,Special,['Kyoto Animation'],['Drama']
1752,1752,Ishuzoku Reviewers,TV,['Passione'],"['Comedy', 'Fantasy', 'Ecchi']"
1753,1753,Joshiraku,TV,['J.C.Staff'],"['Comedy', 'Slice of Life']"
1754,1754,Kamichu! Specials,Special,"[""Brain's Base""]","['Comedy', 'Drama', 'Slice of Life', 'Supernatural']"
1755,1755,Kara no Kyoukai Movie: Mirai Fukuin - Extra Chorus,Special,['ufotable'],"['Drama', 'Mystery', 'Supernatural']"
1756,1756,Oushitsu Kyoushi Heine,TV,['Bridge'],"['Comedy', 'Slice of Life']"
1757,1757,Psycho-Pass 3,TV,['Production I.G'],"['Action', 'Sci-Fi', 'Suspense']"
1758,1758,Rakudai Kishi no Cavalry,TV,"['SILVER LINK.', '            Nexus']","['Action', 'Fantasy', 'Romance', 'Ecchi']"
1759,1759,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,Movie,['None'],['Fantasy']
1760,1760,Sekaiichi Hatsukoi: Propose-hen,Movie,['Studio Deen'],"['Boys Love', 'Comedy', 'Drama', 'Romance']"
1761,1761,Shakugan no Shana,TV,['J.C.Staff'],"['Action', 'Drama', 'Fantasy', 'Romance', 'Supernatural']"
1762,1762,Shigofumi,TV,['J.C.Staff'],"['Drama', 'Fantasy', 'Supernatural', 'Suspense']"
1763,1763,Shinryaku!! Ika Musume,OVA,['Diomedéa'],"['Comedy', 'Slice of Life']"
1764,1764,Sugar Sugar Rune,TV,['Studio Pierrot'],['Fantasy']
1765,1765,Suisei no Gargantia,TV,['Production I.G'],"['Action', 'Adventure', 'Sci-Fi']"
1766,1766,"Suteki Desu wa, Sakura-chan! Tomoyo no Cardcaptor Sakura Katsuyaku Video Nikki!",Special,['Madhouse'],['Comedy']
